,length
0,[1.64997833 1.64997833 1.49455401 1.49455401]
1,[1.49455401 1.49455401 1.34296486]
2,[1.64997833 1.49455401 1.49455401 1.64997833]
3,[1.34296486 1.49455401 1.49455401]
