,length
0,[1.50568021 1.50568021 1.36555243]
1,[1.50568021 1.50568021 1.37869565]
2,[1.50568021 1.50568021 1.37869565]
3,[1.50568021 1.50568021 1.36555243]
4,[1.50568021 1.36555243 1.50568021]
5,[1.50568021 1.50568021 1.36555243]
6,[1.50568021 1.37869565 1.50568021]
7,[1.50568021 1.37869565 1.50568021]
