,length
0,[1.5449752  1.5449752  1.54453679 1.5449729 ]
1,[1.5449752  1.5449752  1.56949235 1.5449729 ]
2,[1.5449752  1.5449729  1.5449752  1.54453679]
3,[1.5449752  1.5449729  1.5449752  1.56949235]
4,[1.5449752  1.5449752  1.5449729  1.54453679]
5,[1.5449752  1.5449752  1.5449729  1.56949235]
6,[1.5449752  1.5449729  1.54453679 1.5449752 ]
7,[1.5449752  1.5449729  1.56949235 1.5449752 ]
