,length
0,[1.54297826 1.54298224 1.54297826 1.56575107]
1,[1.54297826 1.54297826 1.54298224 1.56575107]
2,[1.54297826 1.54297826 1.56575107 1.54298224]
3,[1.54297826 1.54298224 1.56575107 1.54297826]
