,length
0,[1.45219206 1.70730968 1.70730968 1.45219206]
1,[1.45219206 1.70730968 1.70730968 1.45219206]
2,[1.45219206 1.45219206 1.70730968 1.70730968]
3,[1.70730968 1.70730968 1.45219206 1.45219206]
4,[1.45219206 1.20851689]
5,[1.20851689 1.45219206]
6,[1.45219206 1.20851689]
7,[1.45219206 1.20851689]
8,[1.45219206 1.20851689]
9,[1.20851689 1.45219206]
10,[1.45219206 1.20851689]
11,[1.20851689 1.45219206]
